SEGMENT,geometry,area_m2,centroid,x,y,long_index,long_pos,time,spcond,turb,water_level,water_level_mean,water_level_change,tidal_phase
271,"MULTIPOLYGON (((487736.2741992926 3602705.6432740362, 487799.335729133 3602687.499254924, 487792.60357284854 3602674.4233359867, 487730.66920489946 3602690.830510654, 487732.4144223139 3602696.315479671, 487736.2741992926 3602705.6432740362)))",980.5044060932713,POINT (487764.18255323044 3602689.781155637),487764.18255323044,3602689.781155637,53,0.66875,2022-07-11 05:00:00,53.141640624999994,4.6640625,0.6375781250000001,0.6312500000000001,0.08875,flood
272,"MULTIPOLYGON (((487741.63888225 3602718.607924517, 487806.69555039617 3602701.7942923773, 487799.335729133 3602687.499254924, 487736.2741992926 3602705.6432740362, 487741.63888225 3602718.607924517)))",984.3202191715849,POINT (487771.6474947297 3602703.230083591),487771.6474947297,3602703.230083591,54,0.6625,2022-07-11 05:00:00,53.15421875,4.671875,0.63734375,0.6312500000000001,0.08875,flood
273,"MULTIPOLYGON (((487747.16653403855 3602731.966416339, 487813.8674417804 3602715.7243121816, 487806.69555039617 3602701.7942923773, 487741.63888225 3602718.607924517, 487747.16653403855 3602731.966416339)))",1003.8152229246936,POINT (487777.7065580256 3602716.9555883817),487777.7065580256,3602716.9555883817,55,0.65625,2022-07-11 05:00:00,53.166796875,4.6796875,0.6371093750000001,0.6312500000000001,0.08875,flood
274,"MULTIPOLYGON (((487752.6745538711 3602745.277464268, 487815.0190853925 3602731.1996668275, 487815.1957347219 3602718.3042657794, 487813.8674417804 3602715.7243121816, 487747.16653403855 3602731.966416339, 487752.6745538711 3602745.277464268)))",987.9608849764177,POINT (487782.85219545756 3602730.7802141844),487782.85219545756,3602730.7802141844,56,0.65,2022-07-11 05:00:00,53.17937499999999,4.6875,0.6368750000000001,0.6312500000000001,0.08875,flood
275,"MULTIPOLYGON (((487758.75103754376 3602759.96229981, 487814.80989559 3602746.4705224065, 487815.0190853925 3602731.1996668275, 487752.6745538711 3602745.277464268, 487758.75103754376 3602759.96229981)))",927.1535407643336,POINT (487785.0119169923 3602745.662802314),487785.0119169923,3602745.662802314,57,0.64375,2022-07-11 05:00:00,53.191953125,4.6953125,0.6366406250000001,0.6312500000000001,0.08875,flood
276,"MULTIPOLYGON (((487764.1175022269 3602772.9312561275, 487814.592466834 3602762.342821597, 487814.80989559 3602746.4705224065, 487758.75103754376 3602759.96229981, 487764.1175022269 3602772.9312561275)))",799.1397689519284,POINT (487788.52969289065 3602760.184636632),487788.52969289065,3602760.184636632,58,0.6375,2022-07-11 05:00:00,53.20453125,4.703125,0.6364062500000001,0.6312500000000001,0.08875,flood
277,"MULTIPOLYGON (((487770.1450248593 3602787.497769156, 487814.3906416418 3602777.0760606243, 487814.592466834 3602762.342821597, 487764.1175022269 3602772.9312561275, 487770.1450248593 3602787.497769156)))",724.4220714848066,POINT (487790.4671668749 3602774.876903185),487790.4671668749,3602774.876903185,59,0.63125,2022-07-11 05:00:00,53.21710937499999,4.7109375,0.636171875,0.6312500000000001,0.08875,flood
278,"MULTIPOLYGON (((487770.62858741754 3602788.666378672, 487814.1334679153 3602795.8497426608, 487814.3906416418 3602777.0760606243, 487770.1450248593 3602787.497769156, 487770.62858741754 3602788.666378672)))",437.6697814128902,POINT (487798.76702342916 3602787.0169169563),487798.76702342916,3602787.0169169563,60,0.625,2022-07-11 05:00:00,53.2296875,4.71875,0.6359375,0.6312500000000001,0.08875,flood
279,"MULTIPOLYGON (((487771.9100035784 3602800.0072038895, 487813.89995472325 3602812.8962056795, 487814.1334679153 3602795.8497426608, 487770.62858741754 3602788.666378672, 487773.8050785179 3602796.342898831, 487771.9100035784 3602800.0072038895)))",588.3895275282266,POINT (487794.6667123514 3602799.770734039),487794.6667123514,3602799.770734039,61,0.61875,2022-07-11 05:00:00,53.242265625,4.7265625,0.635703125,0.6312500000000001,0.08875,flood
280,"MULTIPOLYGON (((487764.9743349401 3602813.4179694206, 487813.6921608434 3602828.0651589083, 487813.89995472325 3602812.8962056795, 487771.9100035784 3602800.0072038895, 487764.9743349401 3602813.4179694206)))",697.2766269109958,POINT (487791.00552869623 3602813.750340511),487791.00552869623,3602813.750340511,62,0.6125,2022-07-11 05:00:00,53.25484374999999,4.734375,0.63546875,0.6312500000000001,0.08875,flood
281,"MULTIPOLYGON (((487757.82110450626 3602827.24941108, 487813.4824051264 3602843.3773262505, 487813.6921608434 3602828.0651589083, 487764.9743349401 3602813.4179694206, 487757.82110450626 3602827.24941108)))",817.145280183574,POINT (487787.29511449795 3602828.1395300566),487787.29511449795,3602828.1395300566,63,0.60625,2022-07-11 05:00:00,53.267421875,4.7421875,0.635234375,0.6312500000000001,0.08875,flood
282,"MULTIPOLYGON (((487752.1610334531 3602838.1936890925, 487805.80714546936 3602859.4783813097, 487813.4711240467 3602844.2008450665, 487813.4824051264 3602843.3773262505, 487757.82110450626 3602827.24941108, 487752.1610334531 3602838.1936890925)))",866.8607602773247,POINT (487784.0934565134 3602842.683174819),487784.0934565134,3602842.683174819,64,0.6,2022-07-11 05:00:00,53.28,4.75,0.635,0.6312500000000001,0.08875,flood
283,"MULTIPOLYGON (((487744.39818289306 3602853.203888418, 487799.9645637668 3602871.125106677, 487805.80714546936 3602859.4783813097, 487752.1610334531 3602838.1936890925, 487744.39818289306 3602853.203888418)))",861.1706394421187,POINT (487774.411520686 3602855.0839574374),487774.411520686,3602855.0839574374,65,0.59375,2022-07-11 05:00:00,53.292578125,4.7578125,0.634765625,0.6312500000000001,0.08875,flood
284,"MULTIPOLYGON (((487737.98364503507 3602865.606998729, 487792.7149968409 3602885.5765460096, 487799.9645637668 3602871.125106677, 487744.39818289306 3602853.203888418, 487737.98364503507 3602865.606998729)))",869.9348321221852,POINT (487769.4438679874 3602869.115432332),487769.4438679874,3602869.115432332,66,0.5875,2022-07-11 05:00:00,53.305156249999996,4.765625,0.63453125,0.6312500000000001,0.08875,flood
285,"MULTIPOLYGON (((487731.2464809083 3602878.6339371772, 487785.7406821143 3602899.4792918134, 487792.7149968409 3602885.5765460096, 487737.98364503507 3602865.606998729, 487731.2464809083 3602878.6339371772)))",875.2605798487988,POINT (487762.1934823845 3602882.4301342443),487762.1934823845,3602882.4301342443,67,0.58125,2022-07-11 05:00:00,53.317734375,4.7734375,0.634296875,0.6312500000000001,0.08875,flood
286,"MULTIPOLYGON (((487724.7045427131 3602891.2833879846, 487778.59283189295 3602913.7279669256, 487785.7406821143 3602899.4792918134, 487731.2464809083 3602878.6339371772, 487724.7045427131 3602891.2833879846)))",876.9789762767897,POINT (487755.5831187315 3602895.989943811),487755.5831187315,3602895.989943811,68,0.575,2022-07-11 05:00:00,53.330312500000005,4.78125,0.6340625,0.6312500000000001,0.08875,flood
287,"MULTIPOLYGON (((487717.8781961639 3602904.4827690073, 487771.80596681515 3602927.257046653, 487778.59283189295 3602913.7279669256, 487724.7045427131 3602891.2833879846, 487717.8781961639 3602904.4827690073)))",874.332796916775,POINT (487748.3303198146 3602909.2276999066),487748.3303198146,3602909.2276999066,69,0.56875,2022-07-11 05:00:00,53.342890624999995,4.7890625,0.633828125,0.6312500000000001,0.08875,flood
288,"MULTIPOLYGON (((487711.73543633794 3602916.3603710146, 487764.5223780189 3602941.7763058986, 487771.80596681515 3602927.257046653, 487717.8781961639 3602904.4827690073, 487711.73543633794 3602916.3603710146)))",865.9880121680419,POINT (487742.3486275716 3602922.863077255),487742.3486275716,3602922.863077255,70,0.5625,2022-07-11 05:00:00,53.35546875,4.796875,0.6335937500000001,0.6312500000000001,0.08875,flood
289,"MULTIPOLYGON (((487703.02527252503 3602933.2022893247, 487758.8912418333 3602953.001531321, 487764.5223780189 3602941.7763058986, 487711.73543633794 3602916.3603710146, 487703.02527252503 3602933.2022893247)))",924.5053214587364,POINT (487732.70660186146 3602935.325178616),487732.70660186146,3602935.325178616,71,0.55625,2022-07-11 05:00:00,53.368046875000005,4.8046875,0.633359375,0.6312500000000001,0.08875,flood
290,"MULTIPOLYGON (((487696.8738286105 3602945.0966828316, 487751.80340240116 3602967.130579663, 487758.8912418333 3602953.001531321, 487703.02527252503 3602933.2022893247, 487696.8738286105 3602945.0966828316)))",859.2805377899804,POINT (487728.41707598197 3602949.9019104),487728.41707598197,3602949.9019104,72,0.55,2022-07-11 05:00:00,53.380624999999995,4.8125,0.633125,0.6312500000000001,0.08875,flood
291,"MULTIPOLYGON (((487688.81994807214 3602960.669615904, 487745.7014655878 3602979.2943089684, 487751.80340240116 3602967.130579663, 487696.8738286105 3602945.0966828316, 487688.81994807214 3602960.669615904)))",919.2055154947637,POINT (487719.63067505276 3602962.627093508),487719.63067505276,3602962.627093508,73,0.54375,2022-07-11 05:00:00,53.393203125,4.8203125,0.6328906249999999,0.6312500000000001,0.08875,flood
292,"MULTIPOLYGON (((487682.66407945263 3602972.572564992, 487738.6337653518 3602993.3832114125, 487745.7014655878 3602979.2943089684, 487688.81994807214 3602960.669615904, 487682.66407945263 3602972.572564992)))",863.6719128558464,POINT (487714.72256574815 3602976.7520566895),487714.72256574815,3602976.7520566895,74,0.5375,2022-07-11 05:00:00,53.40578125,4.828125,0.63265625,0.6312500000000001,0.08875,flood
293,"MULTIPOLYGON (((487676.01314477395 3602985.4327707184, 487731.716051228 3603007.173128383, 487738.6337653518 3602993.3832114125, 487682.66407945263 3602972.572564992, 487676.01314477395 3602985.4327707184)))",888.3619796677367,POINT (487707.5566377781 3602989.7587904492),487707.5566377781,3602989.7587904492,75,0.53125,2022-07-11 05:00:00,53.418359375,4.8359375,0.632421875,0.6312500000000001,0.08875,flood
294,"MULTIPOLYGON (((487670.3294818469 3602996.4226658316, 487724.17394941294 3603022.2077129222, 487731.716051228 3603007.173128383, 487676.01314477395 3602985.4327707184, 487670.3294818469 3602996.4226658316)))",869.8683071907076,POINT (487701.9507653991 3603003.417132606),487701.9507653991,3603003.417132606,76,0.525,2022-07-11 05:00:00,53.4309375,4.84375,0.6321875000000001,0.6312500000000001,0.08875,flood
295,"MULTIPOLYGON (((487662.04814368073 3603012.0336546977, 487718.16428139334 3603034.187511672, 487724.17394941294 3603022.2077129222, 487670.3294818469 3602996.4226658316, 487663.42999530723 3603009.763469883, 487662.04814368073 3603012.0336546977)))",928.3627691122596,POINT (487692.4639009437 3603015.6879936676),487692.4639009437,3603015.6879936676,77,0.51875,2022-07-11 05:00:00,53.443515625,4.8515625,0.631953125,0.6312500000000001,0.08875,flood
296,"MULTIPOLYGON (((487655.4911887972 3603022.8057948635, 487710.82925270835 3603048.809312274, 487718.16428139334 3603034.187511672, 487662.04814368073 3603012.0336546977, 487655.4911887972 3603022.8057948635)))",874.8157120140984,POINT (487687.86034099734 3603030.0144998836),487687.86034099734,3603030.0144998836,78,0.5125,2022-07-11 05:00:00,53.456093749999994,4.859375,0.6317187500000001,0.6312500000000001,0.08875,flood
297,"MULTIPOLYGON (((487646.5544052652 3603037.487653523, 487704.4883906171 3603061.449320259, 487710.82925270835 3603048.809312274, 487655.4911887972 3603022.8057948635, 487646.5544052652 3603037.487653523)))",964.5385503531437,POINT (487678.44450199546 3603042.2718816595),487678.44450199546,3603042.2718816595,79,0.50625,2022-07-11 05:00:00,53.468671875,4.8671875,0.6314843750000001,0.6312500000000001,0.08875,flood
298,"MULTIPOLYGON (((487640.73001077434 3603047.056301615, 487696.9822294952 3603076.4122598637, 487704.4883906171 3603061.449320259, 487646.5544052652 3603037.487653523, 487640.73001077434 3603047.056301615)))",877.9806109871835,POINT (487674.0909371206 3603056.511949092),487674.0909371206,3603056.511949092,80,0.5,2022-07-11 05:00:00,53.48125,4.875,0.6312500000000001,0.6312500000000001,0.08875,flood
299,"MULTIPOLYGON (((487639.07475357264 3603070.0773590705, 487691.8091237378 3603086.724437788, 487696.9822294952 3603076.4122598637, 487640.73001077434 3603047.056301615, 487639.2854458549 3603049.4295154116, 487639.07475357264 3603070.0773590705)))",1001.4138299406872,POINT (487664.00246534444 3603068.5423727604),487664.00246534444,3603068.5423727604,81,0.49375,2022-07-11 05:00:00,53.49382812499999,4.8828125,0.6310156250000001,0.6312500000000001,0.08875,flood
300,"MULTIPOLYGON (((487638.9180630026 3603085.4330349374, 487684.91871889523 3603100.4599158624, 487691.8091237378 3603086.724437788, 487639.07475357264 3603070.0773590705, 487638.9180630026 3603085.4330349374)))",773.8813145313052,POINT (487663.8612003231 3603085.5567916655),487663.8612003231,3603085.5567916655,82,0.48750000000000004,2022-07-11 05:00:00,53.50640625,4.890625,0.6307812500000001,0.6312500000000001,0.08875,flood
301,"MULTIPOLYGON (((487638.74179083743 3603102.7077071234, 487682.91942948883 3603113.4676003777, 487682.4007127341 3603105.4793623546, 487684.91871889523 3603100.4599158624, 487638.9180630026 3603085.4330349374, 487638.74179083743 3603102.7077071234)))",685.3689474878134,POINT (487660.08759500546 3603100.0942906844),487660.08759500546,3603100.0942906844,83,0.48124999999999996,2022-07-11 05:00:00,53.518984375,4.8984375,0.6305468750000001,0.6312500000000001,0.08875,flood
302,"MULTIPOLYGON (((487638.54167267197 3603122.3192873364, 487683.38945917896 3603120.706057606, 487682.91942948883 3603113.4676003777, 487638.74179083743 3603102.7077071234, 487638.54167267197 3603122.3192873364)))",596.9668022043013,POINT (487657.4569612629 3603114.4665834983),487657.4569612629,3603114.4665834983,84,0.475,2022-07-11 05:00:00,53.5315625,4.90625,0.6303125,0.6312500000000001,0.08875,flood
303,"MULTIPOLYGON (((487638.4003468013 3603136.1692226604, 487684.479254463 3603137.48890498, 487683.38945917896 3603120.706057606, 487638.54167267197 3603122.3192873364, 487638.4003468013 3603136.1692226604)))",696.4040211673785,POINT (487661.93006042176 3603129.200533666),487661.93006042176,3603129.200533666,85,0.46875,2022-07-11 05:00:00,53.544140625,4.9140625,0.630078125,0.6312500000000001,0.08875,flood
304,"MULTIPOLYGON (((487638.2457986356 3603151.314942905, 487685.4187250115 3603151.956751427, 487684.479254463 3603137.48890498, 487638.4003468013 3603136.1692226604, 487638.2457986356 3603151.314942905)))",689.9949470893267,POINT (487661.45278748637 3603144.258028452),487661.45278748637,3603144.258028452,86,0.4625,2022-07-11 05:00:00,53.55671875,4.921875,0.62984375,0.6312500000000001,0.08875,flood
305,"MULTIPOLYGON (((487638.09466148994 3603166.1263831784, 487686.41502201406 3603167.299725266, 487685.4187250115 3603151.956751427, 487638.2457986356 3603151.314942905, 487638.09466148994 3603166.1263831784)))",719.5025064227397,POINT (487662.1789755219 3603159.206827095),487662.1789755219,3603159.206827095,87,0.45625000000000004,2022-07-11 05:00:00,53.569296875,4.9296875,0.629609375,0.6312500000000001,0.08875,flood
306,"MULTIPOLYGON (((487637.92839994765 3603182.420014323, 487687.25276208547 3603180.200922366, 487686.41502201406 3603167.299725266, 487638.09466148994 3603166.1263831784, 487637.92839994765 3603182.420014323)))",712.8557764289793,POINT (487661.4810353248 3603174.0488060336),487661.4810353248,3603174.0488060336,88,0.44999999999999996,2022-07-11 05:00:00,53.581875,4.9375,0.629375,0.6312500000000001,0.08875,flood
307,"MULTIPOLYGON (((487637.7914202574 3603195.844023964, 487688.40083643905 3603197.8812674116, 487687.25276208547 3603180.200922366, 487637.92839994765 3603182.420014323, 487637.7914202574 3603195.844023964)))",777.1398880069638,POINT (487663.9844624216 3603189.114222931),487663.9844624216,3603189.114222931,89,0.44375,2022-07-11 05:00:00,53.594453125,4.9453125,0.629140625,0.6312500000000001,0.08875,flood
308,"MULTIPOLYGON (((487637.6255575682 3603212.098567506, 487689.232323737 3603210.6861718, 487688.40083643905 3603197.8812674116, 487637.7914202574 3603195.844023964, 487637.6255575682 3603212.098567506)))",742.482478650362,POINT (487662.25001844444 3603204.1468185266),487662.25001844444,3603204.1468185266,90,0.4375,2022-07-11 05:00:00,53.60703125,4.953125,0.62890625,0.6312500000000001,0.08875,flood
309,"MULTIPOLYGON (((487637.1895235307 3603225.8675945587, 487690.33737778617 3603227.7040041573, 487689.232323737 3603210.6861718, 487637.6255575682 3603212.098567506, 487637.56083517976 3603218.4413615777, 487637.1895235307 3603225.8675945587)))",805.2582695562505,POINT (487664.547975781 3603219.129203466),487664.547975781,3603219.129203466,91,0.43125,2022-07-11 05:00:00,53.619609374999996,4.9609375,0.628671875,0.6312500000000001,0.08875,flood
310,"MULTIPOLYGON (((487636.39795593073 3603241.6989465584, 487690.4780641183 3603241.254756758, 487691.0237661099 3603238.2743843426, 487690.33737778617 3603227.7040041573, 487637.1895235307 3603225.8675945587, 487636.39795593073 3603241.6989465584)))",791.779329764331,POINT (487663.03996212245 3603234.150308241),487663.03996212245,3603234.150308241,92,0.42500000000000004,2022-07-11 05:00:00,53.6321875,4.96875,0.6284375,0.6312500000000001,0.08875,flood
311,"MULTIPOLYGON (((487635.6811853635 3603256.0343579026, 487687.473727965 3603257.6630542106, 487690.4780641183 3603241.254756758, 487636.39795593073 3603241.6989465584, 487635.6811853635 3603256.0343579026)))",814.8314051327715,POINT (487663.1150903475 3603249.120289288),487663.1150903475,3603249.120289288,93,0.41874999999999996,2022-07-11 05:00:00,53.644765625,4.9765625,0.628203125,0.6312500000000001,0.08875,flood
312,"MULTIPOLYGON (((487634.9362340755 3603270.9333836623, 487684.64388773416 3603273.1183354715, 487687.473727965 3603257.6630542106, 487635.6811853635 3603256.0343579026, 487634.9362340755 3603270.9333836623)))",773.6502792181196,POINT (487660.8657116985 3603264.393793562),487660.8657116985,3603264.393793562,94,0.4125,2022-07-11 05:00:00,53.657343749999995,4.984375,0.62796875,0.6312500000000001,0.08875,flood
313,"MULTIPOLYGON (((487634.1598987104 3603286.460090965, 487682.0468678136 3603287.3020596527, 487684.64388773416 3603273.1183354715, 487634.9362340755 3603270.9333836623, 487634.1598987104 3603286.460090965)))",727.4473077588452,POINT (487658.6014531973 3603279.3927017087),487658.6014531973,3603279.3927017087,95,0.40625,2022-07-11 05:00:00,53.669921875,4.9921875,0.6277343750000001,0.6312500000000001,0.08875,flood
314,"MULTIPOLYGON (((487633.3691006357 3603302.276052458, 487679.61878981924 3603300.5631010067, 487682.0468678136 3603287.3020596527, 487634.1598987104 3603286.460090965, 487633.3691006357 3603302.276052458)))",683.6020738616616,POINT (487656.6100481196 3603294.107273459),487656.6100481196,3603294.107273459,96,0.4,2022-07-11 05:00:00,53.6825,5.0,0.6275,0.6312500000000001,0.08875,flood
315,"MULTIPOLYGON (((487632.6436461002 3603316.7851431686, 487676.66717255727 3603316.683472207, 487679.61878981924 3603300.5631010067, 487633.3691006357 3603302.276052458, 487632.6436461002 3603316.7851431686)))",689.5868807776237,POINT (487655.9672734736 3603309.011575517),487655.9672734736,3603309.011575517,97,0.39375000000000004,2022-07-11 05:00:00,53.695078124999995,5.0078125,0.627265625,0.6312500000000001,0.08875,flood
316,"MULTIPOLYGON (((487631.9265557567 3603331.126950038, 487673.8068619918 3603332.305168372, 487676.66717255727 3603316.683472207, 487632.6436461002 3603316.7851431686, 487631.9265557567 3603331.126950038)))",644.4577482799235,POINT (487654.079688145 3603324.171321397),487654.079688145,3603324.171321397,98,0.38749999999999996,2022-07-11 05:00:00,53.70765625,5.015625,0.62703125,0.6312500000000001,0.08875,flood
317,"MULTIPOLYGON (((487631.2634094577 3603344.3898760187, 487670.83934630326 3603348.5123694404, 487673.8068619918 3603332.305168372, 487631.9265557567 3603331.126950038, 487631.2634094577 3603344.3898760187)))",604.94273129798,POINT (487652.673241031 3603339.071527927),487652.673241031,3603339.071527927,99,0.38125,2022-07-11 05:00:00,53.720234375,5.0234375,0.626796875,0.6312500000000001,0.08875,flood
318,"MULTIPOLYGON (((487631.2435878271 3603357.937716185, 487670.4950094952 3603364.873117758, 487668.6038273327 3603360.7217422794, 487670.83934630326 3603348.5123694404, 487631.2634094577 3603344.3898760187, 487630.6623924791 3603356.410215591, 487631.2435878271 3603357.937716185)))",578.1772594435754,POINT (487650.9319856679 3603353.8867670987),487650.9319856679,3603353.8867670987,100,0.375,2022-07-11 05:00:00,53.7328125,5.03125,0.6265625,0.6312500000000001,0.08875,flood
319,"MULTIPOLYGON (((487640.99530045054 3603383.567217311, 487671.3530921261 3603366.756713777, 487670.4950094952 3603364.873117758, 487631.2435878271 3603357.937716185, 487640.99530045054 3603383.567217311)))",504.98446470290116,POINT (487648.5258848204 3603369.0011055362),487648.5258848204,3603369.0011055362,101,0.36875,2022-07-11 05:00:00,53.745390625,5.0390625,0.626328125,0.6312500000000001,0.08875,flood
320,"MULTIPOLYGON (((487645.82933479594 3603396.2720511677, 487678.27425822226 3603381.949517403, 487671.3530921261 3603366.756713777, 487640.99530045054 3603383.567217311, 487645.82933479594 3603396.2720511677)))",529.5056181617367,POINT (487659.6730512251 3603381.8971933345),487659.6730512251,3603381.8971933345,102,0.36250000000000004,2022-07-11 05:00:00,53.757968749999996,5.046875,0.62609375,0.6312500000000001,0.08875,flood
321,"MULTIPOLYGON (((487650.66382666817 3603408.9780874983, 487685.1385477326 3603397.0174699863, 487678.27425822226 3603381.949517403, 487645.82933479594 3603396.2720511677, 487650.66382666817 3603408.9780874983)))",541.5265762656829,POINT (487665.5336984013 3603395.8712290223),487665.5336984013,3603395.8712290223,103,0.35624999999999996,2022-07-11 05:00:00,53.770546875,5.0546875,0.625859375,0.6312500000000001,0.08875,flood
322,"MULTIPOLYGON (((487656.08805581817 3603423.234074367, 487691.1510461962 3603410.2156373453, 487685.1385477326 3603397.0174699863, 487650.66382666817 3603408.9780874983, 487656.08805581817 3603423.234074367)))",548.6944243354053,POINT (487670.617218925 3603409.946591776),487670.617218925,3603409.946591776,104,0.35,2022-07-11 05:00:00,53.783125,5.0625,0.6256250000000001,0.6312500000000001,0.08875,flood
323,"MULTIPOLYGON (((487661.70090466883 3603437.9857925004, 487697.1921720632 3603423.4766453463, 487691.1510461962 3603410.2156373453, 487656.08805581817 3603423.234074367, 487661.70090466883 3603437.9857925004)))",574.3057176510392,POINT (487676.30644716363 3603423.8511366155),487676.30644716363,3603423.8511366155,105,0.34375,2022-07-11 05:00:00,53.795703125,5.0703125,0.6253906250000001,0.6312500000000001,0.08875,flood
324,"MULTIPOLYGON (((487666.8185654778 3603451.436054883, 487703.60602164606 3603437.5558273573, 487697.1921720632 3603423.4766453463, 487661.70090466883 3603437.9857925004, 487666.8185654778 3603451.436054883)))",579.2913675759269,POINT (487682.55502113915 3603437.5577469543),487682.55502113915,3603437.5577469543,106,0.3375,2022-07-11 05:00:00,53.80828125,5.078125,0.6251562500000001,0.6312500000000001,0.08875,flood
325,"MULTIPOLYGON (((487672.0321771199 3603465.138495737, 487710.0095324103 3603451.612314401, 487703.60602164606 3603437.5558273573, 487666.8185654778 3603451.436054883, 487672.0321771199 3603465.138495737)))",598.4436542638391,POINT (487688.28204227256 3603451.4072491685),487688.28204227256,3603451.4072491685,107,0.33125000000000004,2022-07-11 05:00:00,53.820859375,5.0859375,0.6249218750000001,0.6312500000000001,0.08875,flood
326,"MULTIPOLYGON (((487677.45425104996 3603479.388818246, 487716.07743312727 3603464.9320964627, 487710.0095324103 3603451.612314401, 487672.0321771199 3603465.138495737, 487677.45425104996 3603479.388818246)))",608.351918186021,POINT (487693.76498553634 3603465.3458255683),487693.76498553634,3603465.3458255683,108,0.32499999999999996,2022-07-11 05:00:00,53.8334375,5.09375,0.6246875000000001,0.6312500000000001,0.08875,flood
327,"MULTIPOLYGON (((487682.95532783977 3603493.846776475, 487722.08174465585 3603478.112292501, 487716.07743312727 3603464.9320964627, 487677.45425104996 3603479.388818246, 487682.95532783977 3603493.846776475)))",624.0542386280246,POINT (487699.4347540214 3603479.1812100383),487699.4347540214,3603479.1812100383,109,0.31875,2022-07-11 05:00:00,53.84601562499999,5.1015625,0.624453125,0.6312500000000001,0.08875,flood
328,"MULTIPOLYGON (((487688.18877560226 3603507.601350723, 487728.68472083204 3603492.6066304487, 487722.08174465585 3603478.112292501, 487682.95532783977 3603493.846776475, 487688.18877560226 3603507.601350723)))",653.2422507471447,POINT (487705.7453787344 3603492.969759707),487705.7453787344,3603492.969759707,110,0.3125,2022-07-11 05:00:00,53.85859375,5.109375,0.62421875,0.6312500000000001,0.08875,flood
329,"MULTIPOLYGON (((487693.9891728326 3603522.845984469, 487733.9624120029 3603504.1918061897, 487728.68472083204 3603492.6066304487, 487688.18877560226 3603507.601350723, 487693.9891728326 3603522.845984469)))",632.9345899586173,POINT (487710.38938633446 3603507.180489665),487710.38938633446,3603507.180489665,111,0.30625,2022-07-11 05:00:00,53.871171875,5.1171875,0.623984375,0.6312500000000001,0.08875,flood
330,"MULTIPOLYGON (((487697.79528086004 3603534.589594581, 487738.63527989865 3603514.449321083, 487733.9624120029 3603504.1918061897, 487693.9891728326 3603522.845984469, 487697.9222088106 3603533.182809796, 487697.79528086004 3603534.589594581)))",523.3073610062557,POINT (487715.95573555754 3603519.1073012),487715.95573555754,3603519.1073012,112,0.30000000000000004,2022-07-11 05:00:00,53.88374999999999,5.125,0.62375,0.6312500000000001,0.08875,flood
331,"MULTIPOLYGON (((487697.6592775536 3603536.0969645604, 487728.3989311635 3603545.1380391517, 487728.4317288056 3603544.379606073, 487729.3060890651 3603545.1518140635, 487739.46773392666 3603516.0722133424, 487739.31286501454 3603515.9367030445, 487738.63527989865 3603514.449321083, 487697.79528086004 3603534.589594581, 487697.6592775536 3603536.0969645604)))",581.2911019818152,POINT (487721.7943677523 3603531.5502657103),487721.7943677523,3603531.5502657103,113,0.29374999999999996,2022-07-11 05:00:00,53.896328125,5.1328125,0.623515625,0.6312500000000001,0.08875,flood
332,"MULTIPOLYGON (((487696.0728882359 3603553.6794461654, 487727.8825953802 3603557.0781090087, 487728.3989311635 3603545.1380391517, 487697.6592775536 3603536.0969645604, 487696.0728882359 3603553.6794461654)))",468.1935174840214,POINT (487711.482229254 3603547.821326927),487711.482229254,3603547.821326927,114,0.2875,2022-07-11 05:00:00,53.90890625,5.140625,0.62328125,0.6312500000000001,0.08875,flood
333,"MULTIPOLYGON (((487694.7331051379 3603568.528708835, 487727.23127629363 3603572.1396167413, 487727.8825953802 3603557.0781090087, 487696.0728882359 3603553.6794461654, 487694.7331051379 3603568.528708835)))",484.3637386306596,POINT (487711.50257141516 3603562.886166549),487711.50257141516,3603562.886166549,115,0.28125,2022-07-11 05:00:00,53.921484375,5.1484375,0.623046875,0.6312500000000001,0.08875,flood
334,"MULTIPOLYGON (((487693.29569946195 3603584.4599550767, 487726.59650905035 3603586.818369353, 487727.23127629363 3603572.1396167413, 487694.7331051379 3603568.528708835, 487693.29569946195 3603584.4599550767)))",506.619048226795,POINT (487710.22631807294 3603577.992915402),487710.22631807294,3603577.992915402,116,0.275,2022-07-11 05:00:00,53.934062499999996,5.15625,0.6228125,0.6312500000000001,0.08875,flood
335,"MULTIPOLYGON (((487692.043070317 3603598.343261433, 487725.939659905 3603602.0077576046, 487726.59650905035 3603586.818369353, 487693.29569946195 3603584.4599550767, 487692.043070317 3603598.343261433)))",491.2775203552803,POINT (487709.70700114325 3603592.953264673),487709.70700114325,3603592.953264673,117,0.26875000000000004,2022-07-11 05:00:00,53.946640625,5.1640625,0.622578125,0.6312500000000001,0.08875,flood
336,"MULTIPOLYGON (((487690.554450048 3603614.842136081, 487725.3077774798 3603616.619799888, 487725.939659905 3603602.0077576046, 487692.043070317 3603598.343261433, 487690.554450048 3603614.842136081)))",536.8254951660522,POINT (487708.1018581995 3603607.9522471805),487708.1018581995,3603607.9522471805,118,0.26249999999999996,2022-07-11 05:00:00,53.95921875,5.171875,0.62234375,0.6312500000000001,0.08875,flood
